"","Title","Year","Rated","Released","Runtime","Genre","Director","Writer","Actors","Plot","Language","Country","Awards","Poster","Metascore","imdbRating","imdbVotes","imdbID","Type","tomatoMeter","tomatoImage","tomatoRating","tomatoReviews","tomatoFresh","tomatoRotten","tomatoConsensus","tomatoUserMeter","tomatoUserRating","tomatoUserReviews","tomatoURL","DVD","BoxOffice","Production","Website","Response"
"6647","Who the Hell Are Our Untold Story!?","2016","N/A","06 Jun 2016","N/A","Music","Sebastian Søgård, Alexander Wagenius","N/A","Xander Turian, Johan Weidenhaijn, Oscar Magnuson, Mamud Miyan","A documentary following the first 2 years of Swedish rock band OUS as they journey on their quest to spread their music.","Swedish, English","Sweden","N/A","http://ia.media-imdb.com/images/M/MV5BMTc5MDYyMDQxNV5BMl5BanBnXkFtZTcwMTA5NDE2OA@@._V1_SX300.jpg","N/A","N/A","N/A","tt2445732","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6648","24 Hours to Die","2016","N/A","12 Jun 2016","84 min","Drama, Horror, Sci-Fi","Stephen Patrick Kenny","Stephen Patrick Kenny","Marwan Abbas, Jamie Burke, Rob James Capel, Ian Casey","12 strangers are held against their will as each of them must go along with the rules if they are to get the cure for a killer virus which infects them all.","English","Ireland","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BOTExMDgyNTQ1MF5BMl5BanBnXkFtZTgwOTA4ODc4MDI@._V1_SX300.jpg","N/A","6.4","24","tt3747550","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6649","Back to One","2016","N/A","15 Apr 2016","N/A","Drama","Jamall Rashaud McMillan","Colton Duke, Jamall Rashaud McMillan (creator)","Warren Jones, Adonijah Bingham, Jennifer Lea Richardson, David Allen","Hannah Allen is a gifted dancer who gives up her dream to pursue another one. When she is given a second chance at what she gave up will she choose her future or choose her past.","English","USA","N/A","N/A","N/A","N/A","N/A","tt5052832","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6650","The Savant","2016","N/A","N/A","N/A","Sci-Fi","Javi Araguz","Javi Araguz, Isabel Hierro","N/A","Time could be only a wrong perception.","N/A","Spain","N/A","N/A","N/A","N/A","N/A","tt4135812","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6651","Mob Fathers: Permanent Rehab","2016","N/A","N/A","N/A","Comedy","Ben Van Bergen","Ben van Bergen","Chris Orbach, Scott Dillin, Katelyn O'Friel, Karah Serine","Mack and Jack are two-bit hoods who owe money to an EU shark. When they flee to NYC they set up a special scheme, but in doing so, there may be hell to pay.","English","USA","N/A","http://ia.media-imdb.com/images/M/MV5BMjI3ODA3MTY3MF5BMl5BanBnXkFtZTgwODc0ODUzNzE@._V1_SX300.jpg","N/A","N/A","N/A","tt4599220","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6652","Durak","2016","N/A","13 Sep 2016","93 min","Thriller","Serdar Gozelekli, Muammer Kocak","Bekir Yusuf Aciksoz, Serdar Gozelekli, Muammer Kocak","Tunç Okan, Deniz Sen Hamzaoglu, Emre Altug, Gorkem Yeltan","N/A","Turkish","Turkey","N/A","http://ia.media-imdb.com/images/M/MV5BYzA2ZmIzZjMtMjViNS00MjY2LTg1YjUtOTI3MmQyOTk0MTAzXkEyXkFqcGdeQXVyMjUyNjM5ODI@._V1_SX300.jpg","N/A","N/A","N/A","tt5612326","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6653","Jelly Roll","2016","N/A","N/A","N/A","N/A","N/A","N/A","N/A","The life of the legendary Jelly Roll Morton, the colorful New Orleans piano player who invented Jazz.","N/A","USA","N/A","N/A","N/A","N/A","N/A","tt3160402","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6654","Lazarus","2016","N/A","N/A","N/A","Action","N/A","Robert B. Vink","N/A","A failed NSA Agent returns from death and must rebuild himself mind, body, and soul if he is to stop the murder of thousands and redeem himself.","N/A","Netherlands","N/A","http://ia.media-imdb.com/images/M/MV5BMTY5ODY1Mjc0Nl5BMl5BanBnXkFtZTgwNDM3ODE3NTE@._V1_SX300.jpg","N/A","N/A","N/A","tt4528738","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6655","Manifest Destiny: The Lewis & Clark Musical Adventure","2016","N/A","13 Jul 2016","92 min","Adventure, Comedy, Musical","Anthony Parisi","Jeremy Hoffman, Kevin Abrams, Anthony Parisi, Jeremy Hoffman (story), Kevin Abrams (story)","Jeremy Hoffman, Kevin Abrams, Jesse Grotholson, Krissy Terry","A musical telling of Lewis and Clark's historic expedition to the West.","English","USA","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BNTE1NGFiNzQtNjVlNS00OGVlLTkyMWQtMmRiYjFiODkzYjcxXkEyXkFqcGdeQXVyMjQxMDE5NTM@._V1_SX300.jpg","N/A","9.2","12","tt5498536","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6656","Tokal","2015","N/A","N/A","N/A","Drama","Eugine Cheltsoff","Armanzhan Baytasov (story), Eugine Cheltsoff, Sabina Kuzenbayeva (story), Gia Noortas (story)","Gia Noortas, Jamilya Serkebaeva","In modern Kazakhstan the interests of two women clashes when they find themselves as two wives of one man.","N/A","Kazakhstan, USA","N/A","http://ia.media-imdb.com/images/M/MV5BMjE3MjIyMTIxNF5BMl5BanBnXkFtZTgwOTg3Mzc1MzE@._V1_SX300.jpg","N/A","N/A","N/A","tt3495832","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6657","Delusional","2015","N/A","N/A","N/A","Horror","Noah Nicholas Nelson","Noah Nicholas Nelson, George Snow","N/A","In this stylish homage to '70s giallo, two young nurses and their boss find themselves being stalked by a menacing, psychopathic intruder obsessed with the macabre.","English","USA","N/A","N/A","N/A","N/A","N/A","tt4078828","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6658","Lost Art","2016","N/A","N/A","N/A","Romance","N/A","N/A","N/A","Vladimir and Alison were once in love, but he left to pursue his painting career. Vladimir returns to find her with a new man. In an effort to convince her that he is sincere, Vladimir ...","N/A","N/A","N/A","N/A","N/A","N/A","N/A","tt5108868","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6659","Unwed","2016","N/A","N/A","N/A","Drama","N/A","Joey Kent","Michael Sieve, Richard Folmer, Dez Duron, Amber Lutz Kent","After 35 years of private anguish, Ruth Kilmer summons the courage to share her long kept secret and track down the son she was forced to give up for adoption.","N/A","USA","N/A","http://ia.media-imdb.com/images/M/MV5BMTkxMDUyNTEzMV5BMl5BanBnXkFtZTgwNzY5MDAyMTE@._V1_SX300.jpg","N/A","N/A","N/A","tt3520608","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6660","Grey's Ferry","2016","N/A","N/A","N/A","Drama","Luigi Bian","Peter Marshall Smith","N/A","N/A","English","USA","N/A","http://ia.media-imdb.com/images/M/MV5BMTgxMjg1NjAzN15BMl5BanBnXkFtZTgwODUxODYyNjE@._V1_SX300.jpg","N/A","N/A","N/A","tt4828426","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6661","Whatsupp Love","2016","N/A","26 Feb 2016","110 min","Comedy, Drama","Raam","Raam","Jeeva, Aishwarya Sindhogi, Mamatha Rahuth, Chikkanna","Whatsupp Love is a love story about how love blossoms from the use of Whatsapp and how it ends.","Kannada","India","N/A","http://ia.media-imdb.com/images/M/MV5BMzNjMmFkNmQtYTFmZi00N2Y5LWEzNjItNDg5MDVlN2FhNTI4XkEyXkFqcGdeQXVyNTE0NDY5Njc@._V1_SX300.jpg","N/A","N/A","N/A","tt5504460","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6662","Juhannustyttö","2015","N/A","N/A","N/A","Drama","Harri J. Rantala","Harri J. Rantala","Nicole Onnela, Eerik Kantokoski, Jose Viitala, Kalevi Haapoja","N/A","Finnish","Finland","N/A","http://ia.media-imdb.com/images/M/MV5BMTQ5NjcwNzU2OF5BMl5BanBnXkFtZTcwMjg2MzI5Nw@@._V1_SX300.jpg","N/A","N/A","N/A","tt2396545","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6663","Carnival","2016","N/A","01 Aug 2016","95 min","Crime","Nick Wolf","Patrick Halliday, Erich Silva, Nick Wolf (original screenplay)","N/A","After a reckless crime a delinquent teen from an impoverished slum is sent away to the military for a second chance and returns after a ten year absence as a cop to clean up the streets that stole his childhood.","English","USA","N/A","http://ia.media-imdb.com/images/M/MV5BMTkyNTg2NjM4OV5BMl5BanBnXkFtZTgwNDUwMDI2MTE@._V1_SX300.jpg","N/A","N/A","N/A","tt3647986","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6664","Utopia, an Adults FairyTale","2016","N/A","29 Jan 2016","78 min","Comedy","Nikos Kourous","Nikos Kourous","Giannis Adamidis, Michael Aravantinos, Melita Asimopoulou, Matina Bebi","Once upon a time, Achilles, an average, hard-working man, loses his job and is forced to face the reality of the world in which he lives.","Greek","Greece","N/A","http://ia.media-imdb.com/images/M/MV5BZGJkYzUyNjYtNjM4MC00MmZiLWJjZjQtNjdlZTNlY2IwZDZlXkEyXkFqcGdeQXVyMTk3NTk2MjU@._V1_SX300.jpg","N/A","N/A","N/A","tt5494830","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6665","Türk Lokumu","2016","N/A","18 Mar 2016","N/A","Comedy","Deniz Denizciler","Deniz Denizciler, Mustafa Topaloglu","Oya Aydogan, Tugba Ekinci, Alper Rende, Mustafa Topaloglu","N/A","Turkish","Turkey","N/A","N/A","N/A","N/A","N/A","tt5521710","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6666","Nasty Piece of Work","2016","N/A","01 Jun 2016","80 min","Drama","James Ursini, Haesun Woo","David Rhodes (novel), James Ursini (screenplay)","Celestino Cornielle, Sam Aotaki, Raffaela Perra O'Neill, Eric Dean","Nasty Piece of Work is a neo-noir thriller set in the fetish underworld of Los Angeles. The story is told from the point of view of three characters: a lifestyle dominatrix, a Buddhist stripper/saint, and a conflicted private investigator.","English","USA","N/A","http://ia.media-imdb.com/images/M/MV5BMTUxODAwMTM2MV5BMl5BanBnXkFtZTgwNzczMTAxNjE@._V1_SX300.jpg","N/A","N/A","N/A","tt3983694","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6667","After the Fight","2016","N/A","01 Sep 2016","N/A","Drama","N/A","Bob Lackie","Murray Urquhart, Daniel Hayes, Dameon Okposio","N/A","English","Canada","N/A","http://ia.media-imdb.com/images/M/MV5BOTY4NDY2NTIzMl5BMl5BanBnXkFtZTgwMTc1MDY4MjE@._V1_SX300.jpg","N/A","N/A","N/A","tt4067680","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6668","Oktoberfest the Movie","2016","N/A","01 Aug 2016","N/A","Comedy","Paul J. Porter","Hayley Derryberry, Paul J. Porter","Hayley Derryberry, Brett R. Miller","A reluctant heir must bring together a misfit band of employees to save his German family business from demolition by hosting the world's greatest Oktoberfest.","English","USA","N/A","N/A","N/A","N/A","N/A","tt4659944","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6669","The Untamed Blondie","2016","N/A","01 Dec 2016","N/A","Family","Kathy Wheeler","Kathy Wheeler","Marty Southern, Alexandria Houston, Amy Tyra Swader, Amberly Bullard","Callie, an 8 year old little girl, parents are shot by an intruder. She is forced into foster care and traps herself into living in her own little world. Her new foster home has many ...","English","USA","N/A","http://ia.media-imdb.com/images/M/MV5BMzgyOTk4MTA5OV5BMl5BanBnXkFtZTgwNjUwMjQxNTE@._V1_SX300.jpg","N/A","N/A","N/A","tt4565454","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6670","The Town: Addictions Has Begin","2016","N/A","10 Jul 2016","N/A","Drama","Darko Rodini","Frank Korver, Francis Stojakovic, Thomas Stojakovic","Jesse Blankenship, Luke Davoli, Shawn Divac, Benjamin Katchia","N/A","English","N/A","N/A","N/A","N/A","N/A","N/A","tt5526054","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6671","Ruins","2016","N/A","N/A","N/A","Horror, Mystery","Vilius Petrikas","Margrét Asta (dialogue), Taws Giil (story), Vilius Petrikas (created by), Vilius Petrikas (story), Vilius Petrikas","Magnús Ólafsson, Margrét Asta, Rúnar Freyr Gíslason, Vanessa Andrea Terrazas","N/A","Icelandic, English","Iceland","N/A","http://ia.media-imdb.com/images/M/MV5BOTA3Nzg3OTkyOV5BMl5BanBnXkFtZTcwNjA3NzM1OA@@._V1_SX300.jpg","N/A","N/A","N/A","tt2399244","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6672","Tuntari","2016","N/A","11 Mar 2016","124 min","Action, Drama","Kumar Nagendra","A.R. Murugadoss (story), Kumar Nagendra (screenplay)","Nara Rohith, Latha Hegde, Vennela Kishore, Sudarshan","The film is about how a good for nothing young man is transformed into a boxing champion by the power of true love.","Telugu","India","N/A","http://ia.media-imdb.com/images/M/MV5BZDUxZTQ3NDItYWQ5ZS00NmRhLTk4YmUtNzRmOTQxYTVkNWFjXkEyXkFqcGdeQXVyNTU1NTgzNTk@._V1_SX300.jpg","N/A","5.9","15","tt5539498","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6673","Wits End","2016","N/A","N/A","89 min","Comedy, Drama","Mike Finazzo","Mike Finazzo","Justin Schlegel, Jason Weems, Tommy Sinbazo, Tracey Farrar","Life is hard. Comedy is harder.","English","USA","N/A","http://ia.media-imdb.com/images/M/MV5BNzYwZThlNzQtMTlmZS00ZWNhLThkYTMtYjkwMmU4MjU3NTkwXkEyXkFqcGdeQXVyMTI2OTU0Mjc@._V1_SX300.jpg","N/A","N/A","N/A","tt5533326","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2","http://www.rottentomatoes.com/m/wits_end","N/A","N/A","N/A","N/A","True"
"6674","Rock Star Puppies","2016","N/A","01 Jun 2016","N/A","Family","Andrew Van Slee","Andrew Van Slee (screenplay)","N/A","N/A","English","Canada","N/A","http://ia.media-imdb.com/images/M/MV5BMTkyMzA3MDEwNV5BMl5BanBnXkFtZTgwNTYyNjQxNDE@._V1_SX300.jpg","N/A","N/A","N/A","tt4372112","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6675","Simply Gay 2: La Suite","2016","N/A","15 Mar 2016","N/A","Drama","Greg Nashvil","N/A","David Hardivillers, Marie Jeanne Maccabez, Greg Nashvil, Sophie Hernandez","After The death of his gay son, a mother search to avenge him...","French, German, English","Switzerland","N/A","http://ia.media-imdb.com/images/M/MV5BMjEyMDY3MjU4OF5BMl5BanBnXkFtZTgwNTY4NDY1MzE@._V1_SX300.jpg","N/A","N/A","N/A","tt4224024","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6676","Warmed-Over Krautrock","2016","N/A","N/A","82 min","Comedy","Mark Tompkins","Mark Tompkins, Mark Tompkins","Jim Tavaré, Kate Dalton, Derek James, Adam Weber","What do you do when you love music, and music doesn't love you back? It's a question that haunts Walt (Jim Tavaré), the owner of Essential Music, an indie record store in the heart of the ...","English","USA","N/A","http://ia.media-imdb.com/images/M/MV5BMTcyMDM1OTc3Ml5BMl5BanBnXkFtZTgwOTY1MjEwNjE@._V1_SX300.jpg","N/A","N/A","N/A","tt4768338","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6677","Widow's Walk","2016","N/A","N/A","N/A","Thriller","Khoa Le","Frank Licari","Frank Licari, Natasha Sherritt","Jimmy Donovan endures a life of good versus evil, until a climactic conclusion with the supernatural.","N/A","USA","N/A","http://ia.media-imdb.com/images/M/MV5BMjE0NjYyNjE4OV5BMl5BanBnXkFtZTgwMTE5OTk1MjE@._V1_SX300.jpg","N/A","N/A","N/A","tt3983178","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6678","The Private Eye","2016","N/A","11 Dec 2016","N/A","Comedy, Crime, Mystery","Jack Andrew Cook","Jack Andrew Cook, Santino Ramos, Patrick Roe (screenplay)","Eric Roberts, Tina Cole, Steffani Brass, Hagen Mills","The life of private eye Mort Madison is spiraling downward, when a beguiling, slightly familiar woman hires him for his most unusual case","N/A","USA","N/A","http://ia.media-imdb.com/images/M/MV5BMTQ4MjcyNDM3NV5BMl5BanBnXkFtZTgwOTQ5MDk0NDE@._V1_SX300.jpg","N/A","N/A","N/A","tt3951140","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6679","Fightland","2016","N/A","N/A","N/A","Drama","Cory Michael Dawson","Cory Michael Dawson","Isaac Still, Callum Gault","A teenage girl from the slums loses her mother and is forced to enter the underground world of street fighting to pay her way through school and find her father whom she has never met.","English","Australia","N/A","http://ia.media-imdb.com/images/M/MV5BMjM2MDM1MTU0MV5BMl5BanBnXkFtZTgwMDg1NDUzNjE@._V1_SX300.jpg","N/A","N/A","N/A","tt4860584","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6680","A Good Wife","2016","N/A","21 Apr 2016","90 min","Drama","Mirjana Karanovic","Stevan Filipovic, Mirjana Karanovic, Darko Lungulov","Mirjana Karanovic, Boris Isakovic, Jasna Djuricic, Bojan Navojec","A film about a woman who discovers her husband's war crimes and must decide how to respond.","Serbian","Serbia, Bosnia and Herzegovina, Croatia","5 wins & 4 nominations.","https://images-na.ssl-images-amazon.com/images/M/MV5BODE4OWQ0MGUtNjdlYy00ZGE5LTkwMzYtMmQ2ODViZTJkMTRlXkEyXkFqcGdeQXVyMjM5MTg4MjQ@._V1_SX300.jpg","N/A","6.9","226","tt3521306","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6681","The Price We Must Pay for Our Father's Sins","2016","N/A","01 Feb 2016","N/A","Action, Crime, Drama","Still Open","Ellen Barrier (book), Stephanie Kimmel (screenwriter), Kathy Krantz (screenwriter)","N/A","Jim Elliott is the head of a corrupt organization, where crime and acts of terror are committed against humanity; nobody crosses him and lives to talk about it. His family must pay the ultimate price for his behavior.","English","USA","N/A","http://ia.media-imdb.com/images/M/MV5BMTcwMjMyMTUwMV5BMl5BanBnXkFtZTgwMTQxNjk1NDE@._V1_SX300.jpg","N/A","N/A","N/A","tt4454548","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6682","A tu vera","2016","N/A","N/A","80 min","Drama","Manu Ochoa","Manu Ochoa","Danina Martinez, Manu Ochoa, Norah Chapman, Stan Valen","N/A","Spanish","Spain","N/A","http://ia.media-imdb.com/images/M/MV5BM2U2ZTk3YjQtZjg5My00NWJkLTkyOTctOThmOTMxMDVlYjQ4XkEyXkFqcGdeQXVyMTU3NzI2MDc@._V1_SX300.jpg","N/A","N/A","N/A","tt5280430","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6683","I Do, Maybe?","2016","N/A","01 Nov 2016","N/A","Comedy, Drama, Romance","Tawanda Madden-Jones, Willie Jones Jr.","Willie Jones Jr., Tawanda Madden-Jones, Tawanda Madden-Jones","Malina Germanova, Sir Brodie, Racquel Bianca John, Reid Meadows","Brad and Monica are excited about their upcoming wedding, but every time they turn around something happens. If it's not the baby mama drama with Cindy, the in-laws and their opinions and ...","English","USA","N/A","http://ia.media-imdb.com/images/M/MV5BMjIxMjk5MzgwMl5BMl5BanBnXkFtZTgwMzE2MDI0MTE@._V1_SX300.jpg","N/A","N/A","N/A","tt3102290","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"6684","Brothers James: Retribution","2016","N/A","15 Apr 2016","110 min","Western","Aaron Morga, Frank Powers","Hector Escobar (screenplay), Aaron Morga, Frank Powers (concept)","Frank Powers, Kevin Wester, Gonzalo Robles, Edward Butron","Brothers James is an action packed Journey across the Southwest following two Brothers Frank and Jesse O'Kelly, who inadvertently pick up the persona of the infamous Frank and Jesse James ...","English","USA","N/A","N/A","N/A","N/A","N/A","tt4460424","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
